batch_id,model_key,condition_id,state_variant,prompt_template,rule_location,rule_wording_variant,parameter_order_id,parameter_name_variant,parameter_description_variant,tool_name_variant,context_id,baseline_c,word,records,errors,abstentions,tool_call_rate,c_present_rate,threshold_valid_rate,equality_valid_rate,schema_valid_all_rate,strict_only_c_rate,median_c_output,mean_c_output,median_delta_c,mean_sibling_change_l1
mechanism_identification_v1_light,gemma4-12b,schema_tight_threshold,prompt_state_required,with_baseline_only_change_c,tool_description,default,abc,canonical_abc,none,neutral,aligned_schema50_15_current50_15,0.55,slightly,1,0,0,1.0,1.0,1.0,0.0,1.0,1.0,0.6,0.6,0.05,0.0
mechanism_identification_v1_light,gemma4-12b,schema_tight_threshold,prompt_state_required,with_baseline_only_change_c,tool_description,default,abc,canonical_abc,none,neutral,aligned_schema50_15_current50_15,0.56,,1,0,0,1.0,1.0,1.0,0.0,1.0,1.0,0.6,0.6,0.04,0.0
mechanism_identification_v1_light,gemma4-12b,schema_tight_threshold,prompt_state_required,with_baseline_only_change_c,tool_description,default,abc,canonical_abc,none,neutral,aligned_schema50_15_current50_15,0.56,slightly,1,0,0,1.0,1.0,1.0,0.0,1.0,1.0,0.57,0.57,0.01,0.0
mechanism_identification_v1_light,gemma4-12b,schema_tight_threshold,prompt_state_required,with_baseline_only_change_c,tool_description,default,abc,canonical_abc,none,neutral,divergent_schema50_15_current30_15,0.25,,1,0,0,1.0,1.0,0.0,0.0,1.0,1.0,0.3,0.3,0.05,0.0
mechanism_identification_v1_light,gemma4-12b,schema_tight_threshold,prompt_state_required,with_baseline_only_change_c,tool_description,default,abc,canonical_abc,none,neutral,divergent_schema50_15_current30_15,0.25,slightly,1,0,0,1.0,1.0,0.0,0.0,1.0,1.0,0.26,0.26,0.01,0.0
mechanism_identification_v1_light,gemma4-12b,schema_tight_threshold,prompt_state_required,with_baseline_only_change_c,tool_description,default,abc,canonical_abc,none,neutral,divergent_schema50_15_current30_15,0.34,,1,0,0,1.0,1.0,0.0,0.0,1.0,1.0,0.4,0.4,0.06,0.0
mechanism_identification_v1_light,gemma4-12b,schema_tight_threshold,prompt_state_required,with_baseline_only_change_c,tool_description,default,abc,canonical_abc,none,neutral,divergent_schema50_15_current30_15,0.34,slightly,1,0,0,1.0,1.0,0.0,0.0,1.0,1.0,0.35,0.35,0.01,0.0
mechanism_identification_v1_light,gemma4-12b,schema_tight_threshold,prompt_state_required,with_baseline_only_change_c,tool_description,default,abc,canonical_abc,none,neutral,divergent_schema50_15_current30_15,0.35,,1,0,0,1.0,1.0,0.0,0.0,1.0,1.0,0.4,0.4,0.05,0.0
mechanism_identification_v1_light,gemma4-12b,schema_tight_threshold,prompt_state_required,with_baseline_only_change_c,tool_description,default,abc,canonical_abc,none,neutral,divergent_schema50_15_current30_15,0.35,slightly,1,0,0,1.0,1.0,0.0,0.0,1.0,1.0,0.4,0.4,0.05,0.0
mechanism_identification_v1_light,gemma4-12b,schema_tight_threshold,prompt_state_required,with_baseline_only_change_c,tool_description,default,abc,canonical_abc,none,neutral,divergent_schema50_15_current30_15,0.36,,1,0,0,1.0,1.0,0.0,0.0,1.0,1.0,0.4,0.4,0.04,0.0
mechanism_identification_v1_light,gemma4-12b,schema_tight_threshold,prompt_state_required,with_baseline_only_change_c,tool_description,default,abc,canonical_abc,none,neutral,divergent_schema50_15_current30_15,0.36,slightly,1,0,0,1.0,1.0,0.0,0.0,1.0,1.0,0.4,0.4,0.04,0.0
mechanism_identification_v1_light,gemma4-12b,schema_tight_threshold,prompt_state_required,with_baseline_only_change_c,tool_description,default,abc,canonical_abc,none,neutral,divergent_schema50_15_current30_15,0.54,,1,0,0,1.0,1.0,1.0,0.0,1.0,1.0,0.6,0.6,0.06,0.0
mechanism_identification_v1_light,gemma4-12b,schema_tight_threshold,prompt_state_required,with_baseline_only_change_c,tool_description,default,abc,canonical_abc,none,neutral,divergent_schema50_15_current30_15,0.54,slightly,1,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.55,0.55,0.01,0.0
mechanism_identification_v1_light,gemma4-12b,schema_tight_threshold,prompt_state_required,with_baseline_only_change_c,tool_description,default,abc,canonical_abc,none,neutral,divergent_schema50_15_current30_15,0.55,,1,0,0,1.0,1.0,1.0,0.0,1.0,1.0,0.6,0.6,0.05,0.0
mechanism_identification_v1_light,gemma4-12b,schema_tight_threshold,prompt_state_required,with_baseline_only_change_c,tool_description,default,abc,canonical_abc,none,neutral,divergent_schema50_15_current30_15,0.55,slightly,1,0,0,1.0,1.0,1.0,0.0,1.0,1.0,0.6,0.6,0.05,0.0
mechanism_identification_v1_light,gemma4-12b,schema_tight_threshold,prompt_state_required,with_baseline_only_change_c,tool_description,default,abc,canonical_abc,none,neutral,divergent_schema50_15_current30_15,0.56,,1,0,0,1.0,1.0,1.0,0.0,1.0,1.0,0.6,0.6,0.04,0.0
mechanism_identification_v1_light,gemma4-12b,schema_tight_threshold,prompt_state_required,with_baseline_only_change_c,tool_description,default,abc,canonical_abc,none,neutral,divergent_schema50_15_current30_15,0.56,slightly,1,0,0,1.0,1.0,1.0,0.0,1.0,1.0,0.57,0.57,0.01,0.0
mechanism_identification_v1_light,llama3-8b,schema_tight_no_rule,no_state_required,with_baseline_only_change_c,tool_description,default,abc,canonical_abc,none,neutral,schema_only_schema50_15,,,1,0,0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,,
mechanism_identification_v1_light,llama3-8b,schema_tight_no_rule,no_state_required,with_baseline_only_change_c,tool_description,default,abc,canonical_abc,none,neutral,schema_only_schema50_15,,slightly,1,0,0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,,
mechanism_identification_v1_light,llama3-8b,schema_tight_no_rule,prompt_state_required,with_baseline_only_change_c,tool_description,default,abc,canonical_abc,none,neutral,aligned_schema50_15_current50_15,0.25,,1,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.35,0.35,0.1,0.0
mechanism_identification_v1_light,llama3-8b,schema_tight_no_rule,prompt_state_required,with_baseline_only_change_c,tool_description,default,abc,canonical_abc,none,neutral,aligned_schema50_15_current50_15,0.25,slightly,1,0,0,1.0,1.0,0.0,0.0,1.0,1.0,0.26,0.26,0.01,0.0
mechanism_identification_v1_light,llama3-8b,schema_tight_no_rule,prompt_state_required,with_baseline_only_change_c,tool_description,default,abc,canonical_abc,none,neutral,aligned_schema50_15_current50_15,0.34,,1,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.35,0.35,0.01,0.0
mechanism_identification_v1_light,llama3-8b,schema_tight_no_rule,prompt_state_required,with_baseline_only_change_c,tool_description,default,abc,canonical_abc,none,neutral,aligned_schema50_15_current50_15,0.34,slightly,1,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.35,0.35,0.01,0.0
mechanism_identification_v1_light,llama3-8b,schema_tight_no_rule,prompt_state_required,with_baseline_only_change_c,tool_description,default,abc,canonical_abc,none,neutral,aligned_schema50_15_current50_15,0.35,,1,0,0,1.0,1.0,1.0,0.0,1.0,1.0,0.4,0.4,0.05,0.0
mechanism_identification_v1_light,llama3-8b,schema_tight_no_rule,prompt_state_required,with_baseline_only_change_c,tool_description,default,abc,canonical_abc,none,neutral,aligned_schema50_15_current50_15,0.35,slightly,1,0,0,1.0,1.0,1.0,0.0,1.0,1.0,0.36,0.36,0.01,0.0
mechanism_identification_v1_light,llama3-8b,schema_tight_no_rule,prompt_state_required,with_baseline_only_change_c,tool_description,default,abc,canonical_abc,none,neutral,aligned_schema50_15_current50_15,0.36,,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,,,,
mechanism_identification_v1_light,llama3-8b,schema_tight_no_rule,prompt_state_required,with_baseline_only_change_c,tool_description,default,abc,canonical_abc,none,neutral,aligned_schema50_15_current50_15,0.36,slightly,1,0,0,1.0,1.0,1.0,0.0,1.0,1.0,0.37,0.37,0.01,0.0
mechanism_identification_v1_light,llama3-8b,schema_tight_no_rule,prompt_state_required,with_baseline_only_change_c,tool_description,default,abc,canonical_abc,none,neutral,aligned_schema50_15_current50_15,0.54,,1,0,0,1.0,1.0,1.0,0.0,1.0,1.0,0.55,0.55,0.01,0.0
mechanism_identification_v1_light,llama3-8b,schema_tight_no_rule,prompt_state_required,with_baseline_only_change_c,tool_description,default,abc,canonical_abc,none,neutral,aligned_schema50_15_current50_15,0.54,slightly,1,0,0,1.0,1.0,1.0,0.0,1.0,1.0,0.55,0.55,0.01,0.0
mechanism_identification_v1_light,llama3-8b,schema_tight_no_rule,prompt_state_required,with_baseline_only_change_c,tool_description,default,abc,canonical_abc,none,neutral,aligned_schema50_15_current50_15,0.55,,1,0,0,1.0,1.0,1.0,0.0,1.0,1.0,0.65,0.65,0.1,0.0
mechanism_identification_v1_light,llama3-8b,schema_tight_no_rule,prompt_state_required,with_baseline_only_change_c,tool_description,default,abc,canonical_abc,none,neutral,aligned_schema50_15_current50_15,0.55,slightly,1,0,0,1.0,1.0,1.0,0.0,1.0,1.0,0.56,0.56,0.01,0.0
mechanism_identification_v1_light,llama3-8b,schema_tight_no_rule,prompt_state_required,with_baseline_only_change_c,tool_description,default,abc,canonical_abc,none,neutral,aligned_schema50_15_current50_15,0.56,,1,0,0,1.0,1.0,1.0,0.0,1.0,1.0,0.57,0.57,0.01,0.0
mechanism_identification_v1_light,llama3-8b,schema_tight_no_rule,prompt_state_required,with_baseline_only_change_c,tool_description,default,abc,canonical_abc,none,neutral,aligned_schema50_15_current50_15,0.56,slightly,1,0,0,1.0,1.0,1.0,0.0,1.0,1.0,0.57,0.57,0.01,0.0
mechanism_identification_v1_light,llama3-8b,schema_tight_no_rule,prompt_state_required,with_baseline_only_change_c,tool_description,default,abc,canonical_abc,none,neutral,divergent_schema50_15_current30_15,0.25,,1,0,0,1.0,1.0,0.0,0.0,1.0,1.0,0.35,0.35,0.1,0.0
mechanism_identification_v1_light,llama3-8b,schema_tight_no_rule,prompt_state_required,with_baseline_only_change_c,tool_description,default,abc,canonical_abc,none,neutral,divergent_schema50_15_current30_15,0.25,slightly,1,0,0,1.0,1.0,0.0,0.0,1.0,1.0,0.26,0.26,0.01,0.0
mechanism_identification_v1_light,llama3-8b,schema_tight_no_rule,prompt_state_required,with_baseline_only_change_c,tool_description,default,abc,canonical_abc,none,neutral,divergent_schema50_15_current30_15,0.34,,1,0,0,1.0,1.0,0.0,0.0,1.0,1.0,0.35,0.35,0.01,0.0
mechanism_identification_v1_light,llama3-8b,schema_tight_no_rule,prompt_state_required,with_baseline_only_change_c,tool_description,default,abc,canonical_abc,none,neutral,divergent_schema50_15_current30_15,0.34,slightly,1,0,0,1.0,1.0,0.0,0.0,1.0,1.0,0.35,0.35,0.01,0.0
mechanism_identification_v1_light,llama3-8b,schema_tight_no_rule,prompt_state_required,with_baseline_only_change_c,tool_description,default,abc,canonical_abc,none,neutral,divergent_schema50_15_current30_15,0.35,,1,0,0,1.0,1.0,0.0,0.0,1.0,1.0,0.4,0.4,0.05,0.0
mechanism_identification_v1_light,llama3-8b,schema_tight_no_rule,prompt_state_required,with_baseline_only_change_c,tool_description,default,abc,canonical_abc,none,neutral,divergent_schema50_15_current30_15,0.35,slightly,1,0,0,1.0,1.0,0.0,0.0,1.0,1.0,0.36,0.36,0.01,0.0
mechanism_identification_v1_light,llama3-8b,schema_tight_no_rule,prompt_state_required,with_baseline_only_change_c,tool_description,default,abc,canonical_abc,none,neutral,divergent_schema50_15_current30_15,0.36,,1,0,0,1.0,1.0,0.0,0.0,1.0,1.0,0.45,0.45,0.09,0.0
mechanism_identification_v1_light,llama3-8b,schema_tight_no_rule,prompt_state_required,with_baseline_only_change_c,tool_description,default,abc,canonical_abc,none,neutral,divergent_schema50_15_current30_15,0.36,slightly,1,0,0,1.0,1.0,0.0,0.0,1.0,1.0,0.37,0.37,0.01,0.0
mechanism_identification_v1_light,llama3-8b,schema_tight_no_rule,prompt_state_required,with_baseline_only_change_c,tool_description,default,abc,canonical_abc,none,neutral,divergent_schema50_15_current30_15,0.54,,1,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.55,0.55,0.01,0.0
mechanism_identification_v1_light,llama3-8b,schema_tight_no_rule,prompt_state_required,with_baseline_only_change_c,tool_description,default,abc,canonical_abc,none,neutral,divergent_schema50_15_current30_15,0.54,slightly,1,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.55,0.55,0.01,0.0
mechanism_identification_v1_light,llama3-8b,schema_tight_no_rule,prompt_state_required,with_baseline_only_change_c,tool_description,default,abc,canonical_abc,none,neutral,divergent_schema50_15_current30_15,0.55,,1,0,0,1.0,1.0,1.0,0.0,1.0,1.0,0.65,0.65,0.1,0.0
mechanism_identification_v1_light,llama3-8b,schema_tight_no_rule,prompt_state_required,with_baseline_only_change_c,tool_description,default,abc,canonical_abc,none,neutral,divergent_schema50_15_current30_15,0.55,slightly,1,0,0,1.0,1.0,1.0,0.0,1.0,1.0,0.56,0.56,0.01,0.0
mechanism_identification_v1_light,llama3-8b,schema_tight_no_rule,prompt_state_required,with_baseline_only_change_c,tool_description,default,abc,canonical_abc,none,neutral,divergent_schema50_15_current30_15,0.56,,1,0,0,1.0,1.0,1.0,0.0,1.0,1.0,0.57,0.57,0.01,0.0
mechanism_identification_v1_light,llama3-8b,schema_tight_no_rule,prompt_state_required,with_baseline_only_change_c,tool_description,default,abc,canonical_abc,none,neutral,divergent_schema50_15_current30_15,0.56,slightly,1,0,0,1.0,1.0,1.0,0.0,1.0,1.0,0.57,0.57,0.01,0.0
mechanism_identification_v1_light,llama3-8b,schema_tight_threshold,no_state_required,with_baseline_only_change_c,tool_description,default,abc,canonical_abc,none,neutral,schema_only_schema50_15,,,1,0,0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,,
mechanism_identification_v1_light,llama3-8b,schema_tight_threshold,no_state_required,with_baseline_only_change_c,tool_description,default,abc,canonical_abc,none,neutral,schema_only_schema50_15,,slightly,1,0,0,1.0,1.0,0.0,0.0,1.0,0.0,0.0101,0.0101,,
mechanism_identification_v1_light,llama3-8b,schema_tight_threshold,prompt_state_required,with_baseline_only_change_c,tool_description,default,abc,canonical_abc,none,neutral,aligned_schema50_15_current50_15,0.25,,1,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.35,0.35,0.1,0.0
mechanism_identification_v1_light,llama3-8b,schema_tight_threshold,prompt_state_required,with_baseline_only_change_c,tool_description,default,abc,canonical_abc,none,neutral,aligned_schema50_15_current50_15,0.25,slightly,1,0,0,1.0,1.0,0.0,0.0,1.0,1.0,0.3,0.3,0.05,0.0
mechanism_identification_v1_light,llama3-8b,schema_tight_threshold,prompt_state_required,with_baseline_only_change_c,tool_description,default,abc,canonical_abc,none,neutral,aligned_schema50_15_current50_15,0.34,,1,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.35,0.35,0.01,0.0
mechanism_identification_v1_light,llama3-8b,schema_tight_threshold,prompt_state_required,with_baseline_only_change_c,tool_description,default,abc,canonical_abc,none,neutral,aligned_schema50_15_current50_15,0.34,slightly,1,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.35,0.35,0.01,0.0
mechanism_identification_v1_light,llama3-8b,schema_tight_threshold,prompt_state_required,with_baseline_only_change_c,tool_description,default,abc,canonical_abc,none,neutral,aligned_schema50_15_current50_15,0.35,,1,0,0,1.0,1.0,1.0,0.0,1.0,1.0,0.4,0.4,0.05,0.0
