batch_id,model_key,condition_id,state_variant,prompt_template,rule_location,rule_wording_variant,parameter_order_id,parameter_name_variant,parameter_description_variant,tool_name_variant,context_id,baseline_c,word,records,errors,abstentions,tool_call_rate,c_present_rate,threshold_valid_rate,equality_valid_rate,schema_valid_all_rate,strict_only_c_rate,median_c_output,mean_c_output,median_delta_c,mean_sibling_change_l1
experiment_d_threshold_ab_gradient_v1,gemma4-12b,threshold_gte_1,prompt_state_required,with_baseline_only_change_c,tool_description,default,abc,canonical_abc,none,neutral,ab_50_50_floor_00,0.0,drastically,1,0,0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.99
experiment_d_threshold_ab_gradient_v1,gemma4-12b,threshold_gte_1,prompt_state_required,with_baseline_only_change_c,tool_description,default,abc,canonical_abc,none,neutral,ab_50_50_floor_00,0.0,slightly,1,0,0,1.0,1.0,1.0,0.0,1.0,1.0,0.1,0.1,0.1,0.0
experiment_d_threshold_ab_gradient_v1,gemma4-12b,threshold_gte_1,prompt_state_required,with_baseline_only_change_c,tool_description,default,abc,canonical_abc,none,neutral,ab_50_50_floor_00,0.01,,1,0,0,1.0,1.0,1.0,0.0,1.0,1.0,0.02,0.02,0.01,0.0
experiment_d_threshold_ab_gradient_v1,gemma4-12b,threshold_gte_1,prompt_state_required,with_baseline_only_change_c,tool_description,default,abc,canonical_abc,none,neutral,ab_50_50_floor_00,0.01,drastically,1,0,0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.99,0.99
experiment_d_threshold_ab_gradient_v1,gemma4-12b,threshold_gte_1,prompt_state_required,with_baseline_only_change_c,tool_description,default,abc,canonical_abc,none,neutral,ab_50_50_floor_00,0.01,slightly,1,0,0,1.0,1.0,1.0,0.0,1.0,1.0,0.02,0.02,0.01,0.0
experiment_d_threshold_ab_gradient_v1,gemma4-12b,threshold_gte_1,prompt_state_required,with_baseline_only_change_c,tool_description,default,abc,canonical_abc,none,neutral,ab_50_50_floor_00,0.1,,1,0,0,1.0,1.0,1.0,0.0,1.0,1.0,0.2,0.2,0.1,0.0
experiment_d_threshold_ab_gradient_v1,gemma4-12b,threshold_gte_1,prompt_state_required,with_baseline_only_change_c,tool_description,default,abc,canonical_abc,none,neutral,ab_50_50_floor_00,0.1,drastically,1,0,0,1.0,1.0,0.0,0.0,1.0,0.0,0.1,0.1,0.0,0.99
experiment_d_threshold_ab_gradient_v1,gemma4-12b,threshold_gte_1,prompt_state_required,with_baseline_only_change_c,tool_description,default,abc,canonical_abc,none,neutral,ab_50_50_floor_00,0.1,slightly,1,0,0,1.0,1.0,1.0,0.0,1.0,1.0,0.11,0.11,0.01,0.0
experiment_d_threshold_ab_gradient_v1,gemma4-12b,threshold_gte_1,prompt_state_required,with_baseline_only_change_c,tool_description,default,abc,canonical_abc,none,neutral,ab_50_50_floor_00,0.25,,1,0,0,1.0,1.0,1.0,0.0,1.0,1.0,0.3,0.3,0.05,0.0
experiment_d_threshold_ab_gradient_v1,gemma4-12b,threshold_gte_1,prompt_state_required,with_baseline_only_change_c,tool_description,default,abc,canonical_abc,none,neutral,ab_50_50_floor_00,0.25,drastically,1,0,0,1.0,1.0,0.0,0.0,1.0,0.0,0.1,0.1,-0.15,0.99
experiment_d_threshold_ab_gradient_v1,gemma4-12b,threshold_gte_1,prompt_state_required,with_baseline_only_change_c,tool_description,default,abc,canonical_abc,none,neutral,ab_50_50_floor_00,0.25,slightly,1,0,0,1.0,1.0,1.0,0.0,1.0,1.0,0.3,0.3,0.05,0.0
experiment_d_threshold_ab_gradient_v1,llama3-8b,threshold_gte_1,prompt_state_required,with_baseline_only_change_c,tool_description,default,abc,canonical_abc,none,neutral,ab_30_05_floor_65,0.55,,1,0,0,1.0,1.0,0.0,0.0,1.0,1.0,0.6,0.6,0.05,0.0
experiment_d_threshold_ab_gradient_v1,llama3-8b,threshold_gte_1,prompt_state_required,with_baseline_only_change_c,tool_description,default,abc,canonical_abc,none,neutral,ab_30_05_floor_65,0.55,drastically,1,0,0,1.0,1.0,0.0,0.0,1.0,0.0,0.015,0.015,-0.535,0.3465
experiment_d_threshold_ab_gradient_v1,llama3-8b,threshold_gte_1,prompt_state_required,with_baseline_only_change_c,tool_description,default,abc,canonical_abc,none,neutral,ab_30_05_floor_65,0.55,slightly,1,0,0,1.0,1.0,0.0,0.0,1.0,1.0,0.6,0.6,0.05,0.0
experiment_d_threshold_ab_gradient_v1,llama3-8b,threshold_gte_1,prompt_state_required,with_baseline_only_change_c,tool_description,default,abc,canonical_abc,none,neutral,ab_30_05_floor_65,0.64,,1,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.65,0.65,0.01,0.0
experiment_d_threshold_ab_gradient_v1,llama3-8b,threshold_gte_1,prompt_state_required,with_baseline_only_change_c,tool_description,default,abc,canonical_abc,none,neutral,ab_30_05_floor_65,0.64,drastically,1,0,0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.36,0.0
experiment_d_threshold_ab_gradient_v1,llama3-8b,threshold_gte_1,prompt_state_required,with_baseline_only_change_c,tool_description,default,abc,canonical_abc,none,neutral,ab_30_05_floor_65,0.64,slightly,1,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.65,0.65,0.01,0.0
experiment_d_threshold_ab_gradient_v1,llama3-8b,threshold_gte_1,prompt_state_required,with_baseline_only_change_c,tool_description,default,abc,canonical_abc,none,neutral,ab_30_05_floor_65,0.65,,1,0,0,1.0,1.0,1.0,0.0,1.0,1.0,0.7,0.7,0.05,0.0
experiment_d_threshold_ab_gradient_v1,llama3-8b,threshold_gte_1,prompt_state_required,with_baseline_only_change_c,tool_description,default,abc,canonical_abc,none,neutral,ab_30_05_floor_65,0.65,drastically,1,0,0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.35,0.0
experiment_d_threshold_ab_gradient_v1,llama3-8b,threshold_gte_1,prompt_state_required,with_baseline_only_change_c,tool_description,default,abc,canonical_abc,none,neutral,ab_30_05_floor_65,0.65,slightly,1,0,0,1.0,1.0,1.0,0.0,1.0,1.0,0.66,0.66,0.01,0.0
experiment_d_threshold_ab_gradient_v1,llama3-8b,threshold_gte_1,prompt_state_required,with_baseline_only_change_c,tool_description,default,abc,canonical_abc,none,neutral,ab_30_05_floor_65,0.66,,1,0,0,1.0,1.0,1.0,0.0,1.0,1.0,0.67,0.67,0.01,0.0
experiment_d_threshold_ab_gradient_v1,llama3-8b,threshold_gte_1,prompt_state_required,with_baseline_only_change_c,tool_description,default,abc,canonical_abc,none,neutral,ab_30_05_floor_65,0.66,drastically,1,0,0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.34,0.0
experiment_d_threshold_ab_gradient_v1,llama3-8b,threshold_gte_1,prompt_state_required,with_baseline_only_change_c,tool_description,default,abc,canonical_abc,none,neutral,ab_30_05_floor_65,0.66,slightly,1,0,0,1.0,1.0,1.0,0.0,1.0,1.0,0.67,0.67,0.01,0.0
experiment_d_threshold_ab_gradient_v1,llama3-8b,threshold_gte_1,prompt_state_required,with_baseline_only_change_c,tool_description,default,abc,canonical_abc,none,neutral,ab_30_05_floor_65,0.8,,1,0,0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.2,0.0
experiment_d_threshold_ab_gradient_v1,llama3-8b,threshold_gte_1,prompt_state_required,with_baseline_only_change_c,tool_description,default,abc,canonical_abc,none,neutral,ab_30_05_floor_65,0.8,drastically,1,0,0,1.0,1.0,0.0,0.0,1.0,0.0,0.015,0.015,-0.785,0.3465
experiment_d_threshold_ab_gradient_v1,llama3-8b,threshold_gte_1,prompt_state_required,with_baseline_only_change_c,tool_description,default,abc,canonical_abc,none,neutral,ab_30_05_floor_65,0.8,slightly,1,0,0,1.0,1.0,1.0,0.0,1.0,1.0,0.85,0.85,0.05,0.0
experiment_d_threshold_ab_gradient_v1,llama3-8b,threshold_gte_1,prompt_state_required,with_baseline_only_change_c,tool_description,default,abc,canonical_abc,none,neutral,ab_30_15_floor_55,0.45,,1,0,0,1.0,1.0,0.0,0.0,1.0,1.0,0.5,0.5,0.05,0.0
experiment_d_threshold_ab_gradient_v1,llama3-8b,threshold_gte_1,prompt_state_required,with_baseline_only_change_c,tool_description,default,abc,canonical_abc,none,neutral,ab_30_15_floor_55,0.45,drastically,1,0,0,1.0,1.0,0.0,0.0,1.0,0.0,0.1,0.1,-0.35,0.4455
experiment_d_threshold_ab_gradient_v1,llama3-8b,threshold_gte_1,prompt_state_required,with_baseline_only_change_c,tool_description,default,abc,canonical_abc,none,neutral,ab_30_15_floor_55,0.45,slightly,1,0,0,1.0,1.0,0.0,0.0,1.0,1.0,0.5,0.5,0.05,0.0
experiment_d_threshold_ab_gradient_v1,llama3-8b,threshold_gte_1,prompt_state_required,with_baseline_only_change_c,tool_description,default,abc,canonical_abc,none,neutral,ab_30_15_floor_55,0.54,,1,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.55,0.55,0.01,0.0
experiment_d_threshold_ab_gradient_v1,llama3-8b,threshold_gte_1,prompt_state_required,with_baseline_only_change_c,tool_description,default,abc,canonical_abc,none,neutral,ab_30_15_floor_55,0.54,drastically,1,0,0,1.0,1.0,0.0,0.0,1.0,0.0,0.1,0.1,-0.44,0.4455
experiment_d_threshold_ab_gradient_v1,llama3-8b,threshold_gte_1,prompt_state_required,with_baseline_only_change_c,tool_description,default,abc,canonical_abc,none,neutral,ab_30_15_floor_55,0.54,slightly,1,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.55,0.55,0.01,0.0
experiment_d_threshold_ab_gradient_v1,llama3-8b,threshold_gte_1,prompt_state_required,with_baseline_only_change_c,tool_description,default,abc,canonical_abc,none,neutral,ab_30_15_floor_55,0.55,,1,0,0,1.0,1.0,1.0,0.0,1.0,1.0,0.6,0.6,0.05,0.0
experiment_d_threshold_ab_gradient_v1,llama3-8b,threshold_gte_1,prompt_state_required,with_baseline_only_change_c,tool_description,default,abc,canonical_abc,none,neutral,ab_30_15_floor_55,0.55,drastically,1,0,0,1.0,1.0,0.0,0.0,1.0,0.0,0.1,0.1,-0.45,0.4455
experiment_d_threshold_ab_gradient_v1,llama3-8b,threshold_gte_1,prompt_state_required,with_baseline_only_change_c,tool_description,default,abc,canonical_abc,none,neutral,ab_30_15_floor_55,0.55,slightly,1,0,0,1.0,1.0,1.0,0.0,1.0,1.0,0.6,0.6,0.05,0.0
experiment_d_threshold_ab_gradient_v1,llama3-8b,threshold_gte_1,prompt_state_required,with_baseline_only_change_c,tool_description,default,abc,canonical_abc,none,neutral,ab_30_15_floor_55,0.56,,1,0,0,1.0,1.0,1.0,0.0,1.0,1.0,0.6,0.6,0.04,0.0
experiment_d_threshold_ab_gradient_v1,llama3-8b,threshold_gte_1,prompt_state_required,with_baseline_only_change_c,tool_description,default,abc,canonical_abc,none,neutral,ab_30_15_floor_55,0.56,drastically,1,0,0,1.0,1.0,0.0,0.0,1.0,0.0,0.1,0.1,-0.46,0.4455
experiment_d_threshold_ab_gradient_v1,llama3-8b,threshold_gte_1,prompt_state_required,with_baseline_only_change_c,tool_description,default,abc,canonical_abc,none,neutral,ab_30_15_floor_55,0.56,slightly,1,0,0,1.0,1.0,1.0,0.0,1.0,1.0,0.57,0.57,0.01,0.0
experiment_d_threshold_ab_gradient_v1,llama3-8b,threshold_gte_1,prompt_state_required,with_baseline_only_change_c,tool_description,default,abc,canonical_abc,none,neutral,ab_30_15_floor_55,0.7,,1,0,0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.3,0.0
experiment_d_threshold_ab_gradient_v1,llama3-8b,threshold_gte_1,prompt_state_required,with_baseline_only_change_c,tool_description,default,abc,canonical_abc,none,neutral,ab_30_15_floor_55,0.7,drastically,1,0,0,1.0,1.0,0.0,0.0,1.0,0.0,0.015,0.015,-0.685,0.4455
experiment_d_threshold_ab_gradient_v1,llama3-8b,threshold_gte_1,prompt_state_required,with_baseline_only_change_c,tool_description,default,abc,canonical_abc,none,neutral,ab_30_15_floor_55,0.7,slightly,1,0,0,1.0,1.0,1.0,0.0,1.0,1.0,0.75,0.75,0.05,0.0
experiment_d_threshold_ab_gradient_v1,llama3-8b,threshold_gte_1,prompt_state_required,with_baseline_only_change_c,tool_description,default,abc,canonical_abc,none,neutral,ab_50_15_floor_35,0.25,,1,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.35,0.35,0.1,0.0
experiment_d_threshold_ab_gradient_v1,llama3-8b,threshold_gte_1,prompt_state_required,with_baseline_only_change_c,tool_description,default,abc,canonical_abc,none,neutral,ab_50_15_floor_35,0.25,drastically,1,0,0,1.0,1.0,0.0,0.0,1.0,0.0,0.1,0.1,-0.15,0.6435
experiment_d_threshold_ab_gradient_v1,llama3-8b,threshold_gte_1,prompt_state_required,with_baseline_only_change_c,tool_description,default,abc,canonical_abc,none,neutral,ab_50_15_floor_35,0.25,slightly,1,0,0,1.0,1.0,0.0,0.0,1.0,1.0,0.26,0.26,0.01,0.0
experiment_d_threshold_ab_gradient_v1,llama3-8b,threshold_gte_1,prompt_state_required,with_baseline_only_change_c,tool_description,default,abc,canonical_abc,none,neutral,ab_50_15_floor_35,0.34,,1,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.35,0.35,0.01,0.0
experiment_d_threshold_ab_gradient_v1,llama3-8b,threshold_gte_1,prompt_state_required,with_baseline_only_change_c,tool_description,default,abc,canonical_abc,none,neutral,ab_50_15_floor_35,0.34,drastically,1,0,0,1.0,1.0,0.0,0.0,1.0,0.0,0.1,0.1,-0.24,0.6435
experiment_d_threshold_ab_gradient_v1,llama3-8b,threshold_gte_1,prompt_state_required,with_baseline_only_change_c,tool_description,default,abc,canonical_abc,none,neutral,ab_50_15_floor_35,0.34,slightly,1,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.35,0.35,0.01,0.0
experiment_d_threshold_ab_gradient_v1,llama3-8b,threshold_gte_1,prompt_state_required,with_baseline_only_change_c,tool_description,default,abc,canonical_abc,none,neutral,ab_50_15_floor_35,0.35,,1,0,0,1.0,1.0,1.0,0.0,1.0,1.0,0.4,0.4,0.05,0.0
